<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2014.02.04	1.11114	1.11231	1.10482	1.10780	26221	0	1
2014.02.05	1.10776	1.11211	1.10367	1.10762	35405	0	1
2014.02.06	1.10768	1.11220	1.10505	1.10699	31455	0	1
2014.02.07	1.10706	1.10788	1.09674	1.10321	34705	0	1
2014.02.10	1.10396	1.10619	1.10182	1.10537	22484	0	1
2014.02.11	1.10547	1.10903	1.10027	1.10104	28976	0	1
2014.02.12	1.10101	1.10248	1.09757	1.09949	30219	0	1
2014.02.13	1.09951	1.10260	1.09541	1.09801	29665	0	1
2014.02.14	1.09804	1.09893	1.09401	1.09775	28469	0	1
2014.02.17	1.09732	1.09826	1.09527	1.09559	19068	0	1
2014.02.18	1.09559	1.09762	1.09398	1.09505	26935	0	1
2014.02.19	1.09508	1.10862	1.09101	1.10743	31242	0	1
2014.02.20	1.10743	1.11123	1.10591	1.10995	30495	0	1
2014.02.21	1.10990	1.11950	1.10950	1.11095	31589	0	1
2014.02.24	1.11042	1.11424	1.10543	1.10641	26232	0	1
2014.02.25	1.10642	1.10960	1.10533	1.10817	23616	0	1
2014.02.26	1.10817	1.11441	1.10728	1.11324	24354	0	1
2014.02.27	1.11329	1.11596	1.11172	1.11230	25076	0	1
2014.02.28	1.11230	1.11466	1.10403	1.10606	28027	0	1
2014.03.03	1.10795	1.11100	1.10388	1.10788	25938	0	1
2014.03.04	1.10790	1.11176	1.10620	1.10908	24479	0	1
2014.03.05	1.10933	1.10992	1.10261	1.10323	23867	0	1
2014.03.06	1.10320	1.10458	1.09550	1.09859	26890	0	1
2014.03.07	1.09859	1.11005	1.09805	1.10868	31021	0	1
2014.03.10	1.10920	1.11303	1.10850	1.11096	33479	0	1
2014.03.11	1.11096	1.11304	1.10713	1.11090	32596	0	1
2014.03.12	1.11088	1.11534	1.10900	1.11210	38905	0	1
2014.03.13	1.11211	1.11220	1.10432	1.10744	46307	0	1
2014.03.14	1.10747	1.11104	1.10716	1.11043	39583	0	1
2014.03.17	1.10971	1.11037	1.10446	1.10623	35749	0	1
2014.03.18	1.10623	1.11461	1.10250	1.11330	45247	0	1
2014.03.19	1.11329	1.12710	1.11213	1.12413	57768	0	1
2014.03.20	1.12413	1.12782	1.12328	1.12411	40081	0	1
2014.03.21	1.12411	1.12622	1.11736	1.12199	43051	0	1
2014.03.24	1.12261	1.12459	1.11831	1.11950	38759	0	1
2014.03.25	1.11951	1.12102	1.11549	1.11672	39454	0	1
2014.03.26	1.11670	1.11689	1.10804	1.11007	45207	0	1
2014.03.27	1.11007	1.11038	1.10136	1.10298	52115	0	1
2014.03.28	1.10300	1.10775	1.10007	1.10600	39051	0	1
2014.03.31	1.10561	1.10667	1.10020	1.10518	45125	0	1
